"firstname","lastname","birthyear","zipcode","id.a","id.b"
"Olivia","Johnson",1995,10787,153,153
"Olivia","Johnson",1995,18425,1391,1391
"Olivia","Johnson",1995,19949,5142,5142
"Olivia","Johnson",1996,19676,1836,1836
"Olivia","Johnson",1998,17792,7183,7183
"Olivia","Johnson",1999,19823,3324,3324
"Olivia","Johnson",2000,12454,10,10
"Olivia","Johnson",2000,12820,2318,2318
"Olivia","Johnson",2000,15513,295,295
"Olivia","Johnson",2000,16339,7127,7127
"Olivia","Johnson",2000,18036,1748,1748
"Olivia","Jones",1970,11364,3617,3617
"Olivia","Jones",1971,15317,838,838
"Olivia","Jones",1974,11636,3070,3070
"Olivia","Jones",1974,12963,2523,2523
"Olivia","Jones",1975,18226,5513,5513
"Olivia","Jones",1976,10947,1873,1873
"Olivia","Jones",1976,14282,8848,8848
"Olivia","Jones",1977,13424,5587,5587
"Olivia","Jones",1977,15028,8660,8660
"Olivia","Jones",1977,16543,8103,8103
"Olivia","Jones",1978,17748,1337,1337
"Olivia","Jones",1979,11016,993,993
"Olivia","Jones",1979,13339,1696,1696
"Olivia","Jones",1980,14547,4121,4121
"Olivia","Jones",1980,16930,9342,9342
"Olivia","Jones",1980,18498,8189,8189
"Olivia","Jones",1981,15550,6834,6834
"Olivia","Jones",1981,16823,1963,1963
"Olivia","Jones",1981,17987,4860,4860
"Olivia","Jones",1983,12851,1181,1181
"Olivia","Jones",1983,14707,5684,5684
"Olivia","Jones",1983,16282,6277,6277
"Olivia","Jones",1985,13834,7771,7771
"Olivia","Jones",1985,14475,1303,1303
"Olivia","Jones",1985,17319,5418,5418
"Olivia","Jones",1986,19825,136,136
"Olivia","Jones",1987,13150,2984,2984
"Olivia","Jones",1988,11378,7502,7502
"Olivia","Jones",1988,11829,6569,6569
"Olivia","Jones",1988,16274,6515,6515
"Olivia","Jones",1989,12649,516,516
"Olivia","Jones",1990,13336,8133,8133
"Olivia","Jones",1990,19675,9289,9289
"Olivia","Jones",1992,17143,5332,5332
"Olivia","Jones",1993,15705,7032,7032
"Olivia","Jones",1993,18189,8774,8774
"Olivia","Jones",1995,17896,7918,7918
"Olivia","Jones",1997,15485,3782,3782
"Olivia","Jones",1998,15244,6665,6665
"Olivia","Jones",1999,11975,3476,3476
"Olivia","Jones",1999,14035,6798,6798
"Olivia","Martinez",1970,13703,1689,1689
"Olivia","Martinez",1970,17404,9971,9971
"Olivia","Martinez",1971,12659,9601,9601
"Olivia","Martinez",1972,12013,146,146
"Olivia","Martinez",1972,13229,5285,5285
"Olivia","Martinez",1974,13995,585,585
"Olivia","Martinez",1974,16532,3404,3404
"Olivia","Martinez",1974,19212,1348,1348
"Olivia","Martinez",1976,11744,2207,2207
"Olivia","Martinez",1976,14514,7870,7870
"Olivia","Martinez",1977,14239,6667,6667
"Olivia","Martinez",1977,17886,473,473
"Olivia","Martinez",1977,18023,8487,8487
"Olivia","Martinez",1978,15850,7957,7957
"Olivia","Martinez",1980,19780,5286,5286
"Olivia","Martinez",1981,13309,5574,5574
"Olivia","Martinez",1982,10918,1315,1315
"Olivia","Martinez",1982,15851,8469,8469
"Olivia","Martinez",1983,17830,7537,7537
"Olivia","Martinez",1984,19644,4156,4156
"Olivia","Martinez",1985,18666,8768,8768
"Olivia","Martinez",1986,12170,2156,2156
"Olivia","Martinez",1986,19529,1268,1268
"Olivia","Martinez",1987,11545,5687,5687
"Olivia","Martinez",1987,11880,5117,5117
"Olivia","Martinez",1987,12411,5174,5174
"Olivia","Martinez",1987,14072,8006,8006
"Olivia","Martinez",1987,17197,222,222
"Olivia","Martinez",1987,17380,6260,6260
"Olivia","Martinez",1988,16630,4950,4950
"Olivia","Martinez",1988,19653,3864,3864
"Olivia","Martinez",1989,15205,8415,8415
"Olivia","Martinez",1989,16695,4884,4884
"Olivia","Martinez",1989,19223,7268,7268
"Olivia","Martinez",1992,13800,192,192
"Olivia","Martinez",1994,10195,7681,7681
"Olivia","Martinez",1994,13149,5365,5365
"Olivia","Martinez",1994,15673,7407,7407
"Olivia","Martinez",1995,13161,5757,5757
"Olivia","Martinez",1995,15810,3776,3776
"Olivia","Martinez",1995,18364,9268,9268
"Olivia","Martinez",1997,10663,3380,3380
"Olivia","Martinez",1998,19236,9570,9570
"Olivia","Martinez",1999,12879,7082,7082
"Olivia","Martinez",1999,14413,2060,2060
"Olivia","Martinez",1999,16031,6492,6492
"Olivia","Martinez",1999,17841,7093,7093
"Olivia","Martinez",2000,18893,7650,7650
"Olivia","Miller",1970,11321,8086,8086
"Olivia","Miller",1970,15508,5942,5942
"Olivia","Miller",1970,17630,7379,7379
"Olivia","Miller",1970,18951,8709,8709
"Olivia","Miller",1971,10585,9194,9194
"Olivia","Miller",1971,13458,8880,8880
"Olivia","Miller",1971,19346,5495,5495
"Olivia","Miller",1973,14862,6333,6333
"Olivia","Miller",1973,19491,1621,1621
"Olivia","Miller",1974,14283,3344,3344
"Olivia","Miller",1975,10954,5602,5602
"Olivia","Miller",1975,19076,2897,2897
"Olivia","Miller",1977,18715,4117,4117
"Olivia","Miller",1978,19521,7565,7565
"Olivia","Miller",1980,16197,2720,2720
"Olivia","Miller",1981,11814,3210,3210
"Olivia","Miller",1981,12543,3,3
"Olivia","Miller",1981,13083,9164,9164
"Olivia","Miller",1981,19501,4262,4262
"Olivia","Miller",1982,17533,8016,8016
"Olivia","Miller",1983,10314,6327,6327
"Olivia","Miller",1983,16327,4900,4900
"Olivia","Miller",1984,14848,9152,9152
"Olivia","Miller",1985,10306,4564,4564
"Olivia","Miller",1985,10914,5463,5463
"Olivia","Miller",1986,16704,5066,5066
"Olivia","Miller",1987,12958,6320,6320
"Olivia","Miller",1987,15061,4239,4239
"Olivia","Miller",1988,17589,430,430
"Olivia","Miller",1989,15619,103,103
"Olivia","Miller",1991,13210,2619,2619
"Olivia","Miller",1991,16133,9104,9104
"Olivia","Miller",1992,14896,1389,1389
"Olivia","Miller",1992,18754,7732,7732
"Olivia","Miller",1993,14996,1969,1969
"Olivia","Miller",1995,12455,2269,6451
"Olivia","Miller",1995,12455,2269,2269
"Olivia","Miller",1995,12455,6451,6451
"Olivia","Miller",1995,12455,6451,2269
"Olivia","Miller",1996,15052,4274,4274
"Olivia","Miller",1996,16955,9555,9555
"Olivia","Miller",1997,13538,2893,2893
"Olivia","Miller",1998,14205,4200,4200
"Olivia","Miller",1998,18112,7664,7664
"Olivia","Miller",1999,18158,6759,6759
"Olivia","Miller",2000,14185,8159,8159
"Olivia","Miller",2000,14981,5196,5196
"Olivia","Miller",2000,17486,4557,4557
"Olivia","Rodriguez",1970,17956,666,666
"Olivia","Rodriguez",1970,18437,3024,3024
"Olivia","Rodriguez",1971,11264,4581,4581
"Olivia","Rodriguez",1971,15770,2561,2561
"Olivia","Rodriguez",1972,12022,9741,9741
"Olivia","Rodriguez",1972,12775,1044,1044
"Olivia","Rodriguez",1972,15296,7314,7314
"Olivia","Rodriguez",1972,16516,1994,1994
"Olivia","Rodriguez",1973,10014,9499,9499
"Olivia","Rodriguez",1973,11540,6298,6298
"Olivia","Rodriguez",1973,17506,1998,1998
"Olivia","Rodriguez",1974,10869,9085,9085
"Olivia","Rodriguez",1974,13651,2855,2855
"Olivia","Rodriguez",1974,15428,20,20
"Olivia","Rodriguez",1975,12328,6631,6631
"Olivia","Rodriguez",1975,14153,4617,4617
"Olivia","Rodriguez",1975,17439,956,956
"Olivia","Rodriguez",1976,10325,3661,3661
"Olivia","Rodriguez",1976,16653,8790,8790
"Olivia","Rodriguez",1976,19323,7582,7582
"Olivia","Rodriguez",1977,15937,9117,9117
"Olivia","Rodriguez",1977,17743,5104,5104
"Olivia","Rodriguez",1979,14732,1486,1486
"Olivia","Rodriguez",1979,18684,7340,7340
"Olivia","Rodriguez",1981,10375,5855,5855
"Olivia","Rodriguez",1983,10461,1068,1068
"Olivia","Rodriguez",1983,17341,3440,3440
"Olivia","Rodriguez",1984,19168,9645,9645
"Olivia","Rodriguez",1985,18019,6662,6662
"Olivia","Rodriguez",1986,15456,7160,7160
"Olivia","Rodriguez",1986,15600,3207,3207
"Olivia","Rodriguez",1988,10025,3586,3586
"Olivia","Rodriguez",1989,13167,7596,7596
"Olivia","Rodriguez",1989,14606,7019,7019
"Olivia","Rodriguez",1989,15700,3251,3251
"Olivia","Rodriguez",1989,19652,7607,7607
"Olivia","Rodriguez",1990,12565,9317,9317
"Olivia","Rodriguez",1990,13029,4243,4243
"Olivia","Rodriguez",1990,13391,5020,5020
"Olivia","Rodriguez",1990,13772,9457,9457
"Olivia","Rodriguez",1991,14422,5880,5880
"Olivia","Rodriguez",1991,15520,1439,1439
"Olivia","Rodriguez",1992,11214,5481,5481
"Olivia","Rodriguez",1992,19404,7427,7427
"Olivia","Rodriguez",1992,19756,3122,3122
"Olivia","Rodriguez",1993,11082,6511,6511
"Olivia","Rodriguez",1993,12520,6028,6028
"Olivia","Rodriguez",1993,13975,2681,2681
"Olivia","Rodriguez",1993,17857,3243,3243
"Olivia","Rodriguez",1994,12538,2391,2391
"Olivia","Rodriguez",1994,14337,4150,4150
"Olivia","Rodriguez",1996,14916,6506,6506
"Olivia","Rodriguez",1997,10698,1058,1058
"Olivia","Rodriguez",1998,10243,3840,3840
"Olivia","Rodriguez",1998,10279,2298,2298
"Olivia","Rodriguez",1998,14067,4967,4967
"Olivia","Rodriguez",1998,19352,2937,2937
"Olivia","Rodriguez",1999,15586,3202,3202
"Olivia","Rodriguez",2000,14716,3295,3295
"Olivia","Smith",1970,14055,3473,3473
"Olivia","Smith",1970,16877,1257,1257
"Olivia","Smith",1970,17254,3565,3565
"Olivia","Smith",1971,16319,2748,2748
"Olivia","Smith",1972,12940,9630,9630
"Olivia","Smith",1973,12745,3001,3001
"Olivia","Smith",1975,10120,6610,6610
"Olivia","Smith",1975,18968,3211,3211
"Olivia","Smith",1977,14965,4968,4968
"Olivia","Smith",1977,17957,4773,4773
"Olivia","Smith",1977,18014,9376,9376
"Olivia","Smith",1977,19395,6055,6055
"Olivia","Smith",1978,10750,3199,3199
"Olivia","Smith",1978,13702,8976,8976
"Olivia","Smith",1980,18131,3304,3304
"Olivia","Smith",1981,17820,5846,5846
"Olivia","Smith",1982,10709,9431,9431
"Olivia","Smith",1982,16308,342,342
"Olivia","Smith",1983,13479,5803,5803
"Olivia","Smith",1983,13562,8603,8603
"Olivia","Smith",1984,19298,1655,1655
"Olivia","Smith",1986,11792,9487,9487
"Olivia","Smith",1986,14648,7731,7731
"Olivia","Smith",1986,16253,5141,5141
"Olivia","Smith",1988,18252,2374,2374
"Olivia","Smith",1989,13753,1916,1916
"Olivia","Smith",1990,12185,1324,1324
"Olivia","Smith",1990,13085,6433,6433
"Olivia","Smith",1990,17702,2595,2595
"Olivia","Smith",1990,18199,2770,2770
"Olivia","Smith",1991,10912,8821,8821
"Olivia","Smith",1992,14134,319,319
"Olivia","Smith",1992,19025,7163,7163
"Olivia","Smith",1993,12894,4085,4085
"Olivia","Smith",1994,10498,9090,9090
"Olivia","Smith",1994,15837,4536,4536
"Olivia","Smith",1995,12076,2509,2509
"Olivia","Smith",1996,14481,7676,7676
"Olivia","Smith",1997,12503,5181,5181
"Olivia","Smith",1997,14999,9996,9996
"Olivia","Smith",1997,19966,6379,6379
"Olivia","Smith",1998,11253,5199,5199
"Olivia","Smith",1999,12676,6690,6690
"Olivia","Smith",1999,19653,2130,2130
"Olivia","Smith",2000,11667,5058,5058
"Olivia","Smith",2000,16158,6882,6882
"Olivia","Smith",2000,16531,6932,6932
"Olivia","Williams",1972,18330,8980,8980
"Olivia","Williams",1973,11145,9661,9661
"Olivia","Williams",1973,12344,7652,7652
"Olivia","Williams",1974,13794,7009,7009
"Olivia","Williams",1974,16990,8425,8425
"Olivia","Williams",1975,13884,7118,7118
"Olivia","Williams",1975,16838,4858,4858
"Olivia","Williams",1976,10681,4442,4442
"Olivia","Williams",1976,12458,3721,3721
"Olivia","Williams",1976,15966,6619,6619
"Olivia","Williams",1977,12410,9003,9003
"Olivia","Williams",1977,14736,3104,3104
"Olivia","Williams",1977,18771,7177,7177
"Olivia","Williams",1977,18959,2683,2683
"Olivia","Williams",1978,19698,4934,4934
"Olivia","Williams",1979,15732,9355,9355
"Olivia","Williams",1979,18183,417,417
"Olivia","Williams",1980,13085,7217,7217
"Olivia","Williams",1980,14077,9808,9808
"Olivia","Williams",1980,18436,7901,7901
"Olivia","Williams",1981,11611,2550,2550
"Olivia","Williams",1981,12898,6462,6462
"Olivia","Williams",1981,13880,4418,4418
"Olivia","Williams",1981,17051,7584,7584
"Olivia","Williams",1981,18341,2794,2794
"Olivia","Williams",1982,11315,7655,7655
"Olivia","Williams",1982,12266,2107,2107
"Olivia","Williams",1985,11412,8877,8877
"Olivia","Williams",1985,14288,5783,5783
"Olivia","Williams",1987,11547,4267,4267
"Olivia","Williams",1987,15572,2220,2220
"Olivia","Williams",1987,19643,3978,3978
"Olivia","Williams",1989,14423,1786,1786
"Olivia","Williams",1991,10018,1794,1794
"Olivia","Williams",1991,10624,5867,5867
"Olivia","Williams",1992,15978,5834,5834
"Olivia","Williams",1993,17879,7330,7330
"Olivia","Williams",1994,13286,4677,4677
"Olivia","Williams",1994,16456,9191,9191
"Olivia","Williams",1995,17407,9188,9188
"Olivia","Williams",1995,19753,3788,3788
"Olivia","Williams",1996,15657,1325,1325
"Olivia","Williams",1997,12535,8613,8613
"Olivia","Williams",1997,15981,190,190
"Olivia","Williams",1999,19979,5728,5728
"Olivia","Williams",2000,18091,6185,6185
"Sarah","Brown",1970,13862,4448,4448
"Sarah","Brown",1970,19029,6643,6643
"Sarah","Brown",1971,11724,9609,9609
"Sarah","Brown",1971,17948,6705,6705
"Sarah","Brown",1971,19862,1291,1291
"Sarah","Brown",1972,13020,8459,8459
"Sarah","Brown",1972,13665,128,128
"Sarah","Brown",1973,13035,9920,9920
"Sarah","Brown",1973,18368,9096,9096
"Sarah","Brown",1975,13816,4505,4505
"Sarah","Brown",1976,10057,9460,9460
"Sarah","Brown",1976,14124,685,685
"Sarah","Brown",1976,16474,6224,6224
"Sarah","Brown",1976,19350,3950,3950
"Sarah","Brown",1976,19475,7335,7335
"Sarah","Brown",1978,12385,134,134
"Sarah","Brown",1981,13337,8749,8749
"Sarah","Brown",1981,16253,6980,6980
"Sarah","Brown",1982,10021,4908,4908
"Sarah","Brown",1982,17482,1284,1284
"Sarah","Brown",1982,19497,483,483
"Sarah","Brown",1983,12906,9147,9147
"Sarah","Brown",1984,14883,2452,2452
"Sarah","Brown",1984,17780,6970,6970
"Sarah","Brown",1984,19403,1221,1221
"Sarah","Brown",1986,10658,7594,7594
"Sarah","Brown",1987,18085,7354,7354
"Sarah","Brown",1989,19148,4380,4380
"Sarah","Brown",1990,10239,3225,3225
"Sarah","Brown",1990,12528,3760,3760
"Sarah","Brown",1990,19542,1262,1262
"Sarah","Brown",1991,12726,8353,8353
"Sarah","Brown",1991,16848,5235,5235
"Sarah","Brown",1992,15045,9114,9114
"Sarah","Brown",1993,12066,9202,9202
"Sarah","Brown",1993,16573,8698,8698
"Sarah","Brown",1993,18105,899,899
"Sarah","Brown",1994,11314,2108,2108
"Sarah","Brown",1994,13056,9736,9736
"Sarah","Brown",1994,13944,6214,6214
"Sarah","Brown",1995,10671,1398,1398
"Sarah","Brown",1995,18965,2413,2413
"Sarah","Brown",1996,18719,4413,4413
"Sarah","Brown",1997,12780,1227,1227
"Sarah","Brown",1997,16542,8762,8762
"Sarah","Brown",1998,12291,4206,4206
"Sarah","Brown",1999,15468,8968,8968
"Sarah","Davis",1971,19365,9731,9731
"Sarah","Davis",1972,17366,9374,9374
"Sarah","Davis",1973,12023,9325,9325
"Sarah","Davis",1974,10247,1072,1072
"Sarah","Davis",1974,14665,8404,8404
"Sarah","Davis",1974,17037,518,518
"Sarah","Davis",1974,18735,6419,6419
"Sarah","Davis",1979,16371,7399,7399
"Sarah","Davis",1979,19720,8860,8860
"Sarah","Davis",1980,14503,5002,5002
"Sarah","Davis",1980,14961,5297,5297
"Sarah","Davis",1980,16525,7888,7888
"Sarah","Davis",1980,16937,36,36
"Sarah","Davis",1980,18036,6416,6416
"Sarah","Davis",1980,18473,3351,3351
"Sarah","Davis",1981,14658,8338,8338
"Sarah","Davis",1981,17781,201,201
"Sarah","Davis",1982,11899,2062,2062
"Sarah","Davis",1982,15180,6981,6981
"Sarah","Davis",1984,16818,450,450
"Sarah","Davis",1985,10984,9470,9470
"Sarah","Davis",1985,13485,4775,4775
"Sarah","Davis",1985,16526,9908,9908
"Sarah","Davis",1986,10194,834,834
"Sarah","Davis",1986,10570,7508,7508
"Sarah","Davis",1986,17248,2510,2510
"Sarah","Davis",1988,15329,5411,5411
"Sarah","Davis",1989,12077,5673,5673
"Sarah","Davis",1989,19955,8203,8203
"Sarah","Davis",1990,17457,7451,7451
"Sarah","Davis",1991,13338,8401,8401
"Sarah","Davis",1991,19354,9580,9580
"Sarah","Davis",1992,13687,9890,9890
"Sarah","Davis",1993,19884,8964,8964
"Sarah","Davis",1994,17254,7276,7276
"Sarah","Davis",1996,10241,6876,6876
"Sarah","Davis",1996,16336,4955,4955
"Sarah","Davis",1996,18587,4016,4016
"Sarah","Davis",1996,18623,3847,3847
"Sarah","Davis",1997,11323,3897,3897
"Sarah","Davis",1998,11365,5090,5090
"Sarah","Davis",1998,12656,5725,5725
"Sarah","Davis",2000,16574,2023,2023
"Sarah","Davis",2000,19432,2579,2579
"Sarah","Garcia",1973,11677,8888,8888
"Sarah","Garcia",1975,16812,9123,9123
"Sarah","Garcia",1976,14254,5276,5276
"Sarah","Garcia",1977,13553,7400,7400
"Sarah","Garcia",1978,19284,1734,1734
"Sarah","Garcia",1979,12882,5847,5847
"Sarah","Garcia",1979,14612,2286,2286
"Sarah","Garcia",1979,15029,7144,7144
"Sarah","Garcia",1980,11130,4064,4064
"Sarah","Garcia",1980,11551,368,368
"Sarah","Garcia",1981,15058,3705,3705
"Sarah","Garcia",1983,13309,4565,4565
"Sarah","Garcia",1983,16961,6638,6638
"Sarah","Garcia",1984,13208,8844,8844
"Sarah","Garcia",1984,16286,5093,5093
"Sarah","Garcia",1985,19604,6054,6054
"Sarah","Garcia",1986,17515,3585,3585
"Sarah","Garcia",1986,18957,987,987
"Sarah","Garcia",1988,10310,9420,9420
"Sarah","Garcia",1988,14419,2402,2402
"Sarah","Garcia",1988,16474,7367,7367
"Sarah","Garcia",1988,17180,6616,6616
"Sarah","Garcia",1990,16966,5441,5441
"Sarah","Garcia",1990,17410,7721,7721
"Sarah","Garcia",1991,17274,6689,6689
"Sarah","Garcia",1992,11515,8304,8304
"Sarah","Garcia",1992,12539,8937,8937
"Sarah","Garcia",1992,14403,795,795
"Sarah","Garcia",1992,17425,62,62
"Sarah","Garcia",1993,17843,6978,6978
"Sarah","Garcia",1995,16283,2511,2511
"Sarah","Garcia",1996,11626,9838,9838
"Sarah","Garcia",1996,18380,7273,7273
"Sarah","Garcia",1996,18450,8431,8431
"Sarah","Garcia",1997,13097,4626,4626
"Sarah","Garcia",1997,16371,8065,8065
"Sarah","Garcia",1997,17647,618,618
"Sarah","Garcia",1997,17862,2800,2800
"Sarah","Garcia",1998,19162,5549,5549
"Sarah","Garcia",2000,17426,421,421
"Sarah","Garcia",2000,18566,5216,5216
"Sarah","Garcia",2000,19650,7103,7103
"Sarah","Johnson",1971,16328,6397,6397
"Sarah","Johnson",1972,14706,4609,4609
"Sarah","Johnson",1972,15804,4404,4404
"Sarah","Johnson",1972,16280,1686,1686
"Sarah","Johnson",1973,13371,4507,4507
"Sarah","Johnson",1973,14040,6377,6377
"Sarah","Johnson",1973,18486,8885,8885
"Sarah","Johnson",1974,16459,4838,4838
"Sarah","Johnson",1975,18863,5657,5657
"Sarah","Johnson",1976,13875,5123,5123
"Sarah","Johnson",1976,15483,8969,8969
"Sarah","Johnson",1977,11612,8675,8675
"Sarah","Johnson",1977,14059,5853,5853
"Sarah","Johnson",1977,18336,5220,5220
"Sarah","Johnson",1978,15007,2242,2242
"Sarah","Johnson",1980,11889,2047,2047
"Sarah","Johnson",1982,17660,8262,8262
"Sarah","Johnson",1982,18026,1921,1921
"Sarah","Johnson",1983,10522,318,318
"Sarah","Johnson",1983,11930,8010,8010
"Sarah","Johnson",1983,16892,1037,1037
"Sarah","Johnson",1983,17744,4802,4802
"Sarah","Johnson",1983,19826,8228,8228
"Sarah","Johnson",1984,15294,6446,6446
"Sarah","Johnson",1986,10623,8097,8097
"Sarah","Johnson",1987,14315,859,859
"Sarah","Johnson",1987,15654,3734,3734
"Sarah","Johnson",1987,17163,3626,3626
"Sarah","Johnson",1988,17333,88,88
"Sarah","Johnson",1989,17587,2575,2575
"Sarah","Johnson",1989,19123,4969,4969
"Sarah","Johnson",1990,16728,6985,6985
"Sarah","Johnson",1992,16746,9210,9210
"Sarah","Johnson",1993,11460,4110,4110
"Sarah","Johnson",1993,12389,8363,8363
"Sarah","Johnson",1993,15454,9939,9939
"Sarah","Johnson",1994,13923,1254,1254
"Sarah","Johnson",1995,11326,5149,5149
"Sarah","Johnson",1995,12977,3109,3109
"Sarah","Johnson",1997,13804,7816,7816
"Sarah","Johnson",1997,15772,1611,1611
"Sarah","Johnson",1997,18974,3113,3113
"Sarah","Johnson",1999,14291,3268,3268
"Sarah","Johnson",1999,16711,2234,2234
"Sarah","Johnson",2000,11639,1638,1638
"Sarah","Jones",1970,16699,5459,5459
"Sarah","Jones",1970,17234,5727,5727
"Sarah","Jones",1973,13910,7424,7424
"Sarah","Jones",1973,16110,2301,2301
"Sarah","Jones",1975,19710,906,906
"Sarah","Jones",1976,14765,868,868
"Sarah","Jones",1976,16797,6591,6591
"Sarah","Jones",1977,14838,8534,8534
"Sarah","Jones",1978,13458,6030,6030
"Sarah","Jones",1978,19382,8491,8491
"Sarah","Jones",1979,14165,1231,1231
"Sarah","Jones",1979,17500,5217,5217
"Sarah","Jones",1980,16660,9834,9834
"Sarah","Jones",1981,17348,1020,1020
"Sarah","Jones",1981,17358,3359,3359
"Sarah","Jones",1982,17801,9906,9906
"Sarah","Jones",1982,18110,1011,1011
"Sarah","Jones",1982,18849,5946,5946
"Sarah","Jones",1983,13195,4417,4417
"Sarah","Jones",1983,17192,289,289
"Sarah","Jones",1984,11384,3935,3935
"Sarah","Jones",1985,14259,8541,8541
"Sarah","Jones",1985,14839,6189,6189
"Sarah","Jones",1985,16904,5246,5246
"Sarah","Jones",1985,18038,1358,1358
"Sarah","Jones",1986,13230,6579,6579
"Sarah","Jones",1986,14768,6488,6488
"Sarah","Jones",1986,14847,8741,8741
"Sarah","Jones",1987,14636,8309,8309
"Sarah","Jones",1988,11086,7505,7505
"Sarah","Jones",1988,19237,1981,1981
"Sarah","Jones",1990,10290,4815,4815
"Sarah","Jones",1990,10829,7415,7415
"Sarah","Jones",1990,15975,2593,2593
"Sarah","Jones",1991,11433,389,389
"Sarah","Jones",1991,15304,7911,7911
"Sarah","Jones",1991,16518,2272,2272
"Sarah","Jones",1991,16844,9093,9093
"Sarah","Jones",1992,13590,4511,4511
"Sarah","Jones",1992,19246,7553,7553
"Sarah","Jones",1993,13505,6150,6150
"Sarah","Jones",1994,14201,8820,8820
"Sarah","Jones",1997,12330,471,471
"Sarah","Jones",1997,16140,2213,2213
"Sarah","Jones",1997,17001,6892,6892
"Sarah","Jones",1998,12169,3128,3128
"Sarah","Jones",1999,16614,3115,3115
"Sarah","Martinez",1970,13880,8772,8772
"Sarah","Martinez",1970,16884,1518,1518
"Sarah","Martinez",1970,19191,277,277
"Sarah","Martinez",1971,12479,1394,1394
"Sarah","Martinez",1971,13675,9409,9409
"Sarah","Martinez",1971,15619,3194,3194
"Sarah","Martinez",1971,19396,3427,3427
"Sarah","Martinez",1973,13064,9172,9172
"Sarah","Martinez",1973,15403,8130,8130
"Sarah","Martinez",1973,16477,9540,9540
"Sarah","Martinez",1974,11985,8125,8125
"Sarah","Martinez",1975,10107,3588,3588
"Sarah","Martinez",1975,14292,8829,8829
"Sarah","Martinez",1976,16790,3310,3310
"Sarah","Martinez",1976,18229,2075,2075
"Sarah","Martinez",1977,12959,5318,5318
"Sarah","Martinez",1977,12982,6489,6489
"Sarah","Martinez",1977,17577,2795,2795
"Sarah","Martinez",1978,15678,1208,1208
"Sarah","Martinez",1978,17843,4241,4241
"Sarah","Martinez",1978,19556,7563,7563
"Sarah","Martinez",1981,12520,5468,5468
"Sarah","Martinez",1981,17418,7121,7121
"Sarah","Martinez",1982,11416,6340,6340
"Sarah","Martinez",1982,12575,7642,7642
"Sarah","Martinez",1983,17593,1040,1040
"Sarah","Martinez",1984,14157,1881,1881
"Sarah","Martinez",1985,13555,3177,3177
"Sarah","Martinez",1987,11862,432,432
"Sarah","Martinez",1989,14090,8916,8916
"Sarah","Martinez",1991,14596,1996,1996
"Sarah","Martinez",1993,10831,8489,8489
"Sarah","Martinez",1993,17493,8116,8116
"Sarah","Martinez",1993,18432,9552,9552
"Sarah","Martinez",1994,16595,5272,5272
"Sarah","Martinez",1994,17153,7822,7822
"Sarah","Martinez",1994,18626,5615,5615
"Sarah","Martinez",1995,11691,1390,1390
"Sarah","Martinez",1995,14564,5665,5665
"Sarah","Martinez",1995,18596,2188,2188
"Sarah","Martinez",1996,18887,862,862
"Sarah","Martinez",1997,12077,9924,9924
"Sarah","Martinez",1998,15105,8742,8742
"Sarah","Martinez",1999,10095,2195,2195
"Sarah","Martinez",2000,14914,7392,7392
"Sarah","Martinez",2000,17109,5488,5488
"Sarah","Miller",1971,10456,8791,8791
"Sarah","Miller",1971,14290,45,45
"Sarah","Miller",1971,15104,3193,3193
"Sarah","Miller",1971,17204,3152,3152
"Sarah","Miller",1972,12725,9249,9249
"Sarah","Miller",1973,13379,1817,1817
"Sarah","Miller",1973,18278,736,736
"Sarah","Miller",1974,15961,647,647
"Sarah","Miller",1975,10230,3327,3327
"Sarah","Miller",1975,19386,345,345
"Sarah","Miller",1977,17779,6040,6040
"Sarah","Miller",1977,18940,8181,8181
"Sarah","Miller",1979,12000,8242,8242
"Sarah","Miller",1979,15729,6105,6105
"Sarah","Miller",1979,19190,9756,9756
"Sarah","Miller",1980,11850,8147,8147
"Sarah","Miller",1980,11905,6670,6670
"Sarah","Miller",1980,19620,3374,3374
"Sarah","Miller",1981,10219,6366,6366
"Sarah","Miller",1982,12415,750,750
"Sarah","Miller",1982,19616,7411,7411
"Sarah","Miller",1984,11670,9735,9735
"Sarah","Miller",1984,16246,9577,9577
"Sarah","Miller",1985,15565,7304,7304
"Sarah","Miller",1985,16668,5872,5872
"Sarah","Miller",1986,19454,4655,4655
"Sarah","Miller",1987,10094,1650,1650
"Sarah","Miller",1987,10139,91,91
"Sarah","Miller",1987,11163,774,774
"Sarah","Miller",1988,13392,3462,3462
"Sarah","Miller",1990,10042,7590,7590
"Sarah","Miller",1990,16756,4472,4472
"Sarah","Miller",1990,18189,3345,3345
"Sarah","Miller",1992,13306,7725,7725
"Sarah","Miller",1992,15352,4000,4000
"Sarah","Miller",1995,11014,1644,1644
"Sarah","Miller",1995,19701,3798,3798
"Sarah","Miller",1996,13978,5328,5328
"Sarah","Miller",1996,14507,6516,6516
"Sarah","Miller",1996,14513,8221,8221
"Sarah","Miller",1996,16637,361,361
"Sarah","Miller",1996,19593,8932,8932
"Sarah","Miller",1997,14046,8148,8148
"Sarah","Miller",1998,15919,9952,9952
"Sarah","Miller",1999,13239,2766,2766
"Sarah","Miller",1999,13407,6337,6337
"Sarah","Miller",1999,13629,3882,3882
"Sarah","Miller",2000,14142,7090,7090
"Sarah","Miller",2000,18142,1835,1835
"Sarah","Rodriguez",1970,19669,6398,6398
"Sarah","Rodriguez",1972,11164,7444,7444
"Sarah","Rodriguez",1974,11960,4923,4923
