"id","firstname","lastname","birthyear","zipcode","gamma.1","gamma.2","gamma.3","gamma.4","posterior"
1733,"Emily","Miller",1997,14476,0,2,2,2,0.985296268614473
1734,"Sarah","Garcia",1978,19284,2,2,2,2,0.999606254813491
1735,"Sarah","Williams",1999,17330,2,2,2,2,0.999606254813491
1736,"James","Martinez",1970,13976,2,2,0,2,0.953764941384782
1737,"Michael","Garcia",2000,17282,2,2,2,2,0.999606254813491
1738,"David","Garcia",1988,12710,2,2,0,2,0.953764941384782
1739,"Olivia","Brown",1982,18275,2,2,2,2,0.999606254813491
1740,"David","Johnson",1979,17812,2,2,2,2,0.999606254813491
1741,"James","Davis",1973,10055,2,2,2,2,0.999606254813491
1742,"Sarah","Miller",1999,11567,0,2,2,2,0.985296268614473
1743,"John","Brown",1981,10141,2,2,2,2,0.999606254813491
1745,"Emma","Jones",2000,16804,2,2,2,2,0.999606254813491
1746,"Jane","Davis",1984,14025,2,2,2,2,0.999606254813491
1747,"Michael","Johnson",1994,16657,2,2,2,2,0.999606254813491
1748,"Olivia","Johnson",2000,18036,2,2,2,2,0.999606254813491
1749,"John","Williams",1991,11507,2,2,2,2,0.999606254813491
1750,"William","Jones",1980,18196,2,0,2,2,0.9851868388166
1751,"Michael","Davis",1970,17834,2,2,2,2,0.999606254813491
1752,"David","Martinez",1975,16615,2,0,2,2,0.9851868388166
1753,"Emma","Williams",1971,12393,2,2,2,2,0.999606254813491
1754,"James","Miller",1984,14339,2,2,2,2,0.999606254813491
1755,"John","Jones",1990,16755,0,2,2,2,0.985296268614473
1756,"John","Garcia",1996,16731,0,2,2,2,0.985296268614473
1757,"John","Martinez",1972,15113,2,2,2,2,0.999606254813491
1758,"David","Davis",1977,12210,2,2,2,2,0.999606254813491
1759,"Emma","Smith",1997,19651,2,0,2,2,0.9851868388166
1760,"David","Rodriguez",1999,10747,2,2,2,2,0.999606254813491
1761,"Emily","Davis",1973,10390,2,2,0,2,0.953764941384782
1762,"Emily","Williams",1999,18680,0,2,2,2,0.985296268614473
1763,"David","Williams",1978,17372,2,2,0,2,0.953764941384782
1764,"Emma","Rodriguez",1987,16718,2,2,2,2,0.999606254813491
1765,"James","Martinez",2000,15956,0,2,2,2,0.985296268614473
1766,"Jane","Smith",1987,17941,2,2,2,2,0.999606254813491
1767,"Emma","Martinez",1986,11642,2,2,2,2,0.999606254813491
1768,"Michael","Brown",1976,19682,2,2,2,2,0.999606254813491
1769,"Michael","Smith",1995,12578,2,2,2,2,0.999606254813491
1770,"David","Smith",1974,10366,2,2,2,2,0.999606254813491
1771,"Emma","Smith",1975,13624,2,2,2,2,0.999606254813491
1772,"David","Brown",1976,15831,2,2,2,2,0.999606254813491
1773,"William","Smith",1979,10281,2,2,2,2,0.999606254813491
1775,"James","Miller",1995,18999,2,2,2,2,0.999606254813491
1777,"Olivia","Garcia",1995,14020,2,2,0,2,0.953764941384782
1778,"Sarah","Martinez",1995,10983,0,2,2,2,0.985296268614473
1779,"Sarah","Jones",1980,18369,2,2,0,2,0.953764941384782
1781,"James","Davis",1979,11586,2,2,2,2,0.999606254813491
1782,"James","Williams",1992,11358,2,2,0,2,0.953764941384782
1783,"David","Johnson",1996,15807,2,2,2,2,0.999606254813491
1784,"John","Miller",2000,12587,2,2,2,2,0.999606254813491
1785,"James","Williams",1976,10551,2,2,2,2,0.999606254813491
1786,"Olivia","Williams",1989,14423,2,2,2,2,0.999606254813491
1788,"David","Davis",1998,17144,2,2,2,2,0.999606254813491
1789,"James","Jones",1992,16951,2,0,2,2,0.9851868388166
1790,"William","Rodriguez",1995,18788,2,2,2,2,0.999606254813491
1793,"David","Garcia",1980,19408,2,0,2,2,0.9851868388166
1794,"Olivia","Williams",1991,10018,2,2,2,2,0.999606254813491
1795,"Emma","Davis",1993,14050,2,2,2,2,0.999606254813491
1796,"William","Garcia",1990,13575,2,2,0,2,0.953764941384782
1797,"Michael","Williams",1979,12154,2,2,2,2,0.999606254813491
1798,"James","Davis",1983,16352,0,2,2,2,0.985296268614473
1799,"James","Garcia",1998,14203,2,2,2,2,0.999606254813491
1800,"David","Williams",1979,14829,2,2,2,2,0.999606254813491
1802,"Emily","Miller",1975,16476,2,2,2,2,0.999606254813491
1803,"Emily","Jones",1988,12009,2,2,2,2,0.999606254813491
1805,"Emma","Miller",1979,13410,0,2,2,2,0.985296268614473
1806,"John","Rodriguez",1993,17810,2,2,0,2,0.953764941384782
1807,"David","Davis",1995,13685,2,2,2,2,0.999606254813491
1809,"James","Jones",1970,17485,2,0,2,2,0.9851868388166
1810,"John","Williams",1990,10122,0,2,2,2,0.985296268614473
1811,"Olivia","Miller",1994,14418,0,2,2,2,0.985296268614473
1812,"John","Williams",1977,19663,2,2,2,2,0.999606254813491
1813,"David","Martinez",1970,10893,2,2,2,2,0.999606254813491
1814,"William","Smith",1993,16520,2,2,2,2,0.999606254813491
1815,"Sarah","Rodriguez",1983,15905,2,2,2,2,0.999606254813491
1816,"John","Martinez",1980,10871,2,0,2,2,0.9851868388166
1817,"Sarah","Miller",1973,13379,2,2,2,2,0.999606254813491
1818,"Emily","Davis",1984,18819,2,2,0,2,0.953764941384782
1820,"William","Garcia",1987,11861,2,2,0,2,0.953764941384782
1821,"Jane","Jones",1985,12831,2,2,2,2,0.999606254813491
1822,"William","Martinez",1982,14877,2,2,0,2,0.953764941384782
1823,"Jane","Rodriguez",1981,18554,2,0,2,2,0.9851868388166
1824,"James","Brown",1987,13579,2,2,2,2,0.999606254813491
1825,"John","Williams",1998,19023,2,2,2,2,0.999606254813491
1826,"Emma","Brown",1980,18079,2,2,2,2,0.999606254813491
1828,"Emma","Rodriguez",1984,18392,2,2,2,2,0.999606254813491
1829,"Emma","Davis",1998,19703,2,0,2,2,0.9851868388166
1830,"William","Davis",1985,14958,2,2,2,2,0.999606254813491
1831,"Emily","Martinez",1991,13671,2,2,0,2,0.953764941384782
1832,"Jane","Martinez",1998,18528,0,2,2,2,0.985296268614473
1833,"Emma","Davis",1999,13348,2,2,2,2,0.999606254813491
1834,"James","Miller",1981,16436,2,2,2,2,0.999606254813491
1835,"Sarah","Miller",2000,18142,2,2,2,2,0.999606254813491
1836,"Olivia","Johnson",1996,19676,2,2,2,2,0.999606254813491
1837,"David","Rodriguez",1978,13951,2,2,0,2,0.953764941384782
1838,"Emma","Smith",1997,11979,2,2,2,2,0.999606254813491
1840,"James","Jones",1982,18307,2,2,2,2,0.999606254813491
1841,"Michael","Jones",1990,12563,2,2,2,2,0.999606254813491
1842,"Jane","Rodriguez",1973,18152,2,0,2,2,0.9851868388166
1843,"Michael","Garcia",1998,15975,2,2,2,2,0.999606254813491
1844,"John","Davis",1998,17830,2,2,2,2,0.999606254813491
1845,"Emma","Jones",1988,12989,2,2,2,2,0.999606254813491
1846,"Olivia","Rodriguez",1986,14606,2,0,2,2,0.9851868388166
1847,"Michael","Brown",1980,12316,2,2,0,2,0.953764941384782
1850,"John","Garcia",1980,15341,2,2,2,2,0.999606254813491
1851,"Emily","Johnson",1982,14187,2,2,2,2,0.999606254813491
1852,"Michael","Miller",1977,15713,2,2,2,2,0.999606254813491
1853,"Jane","Davis",1981,14111,2,2,0,2,0.953764941384782
1854,"Michael","Jones",1976,14276,2,2,0,2,0.953764941384782
1855,"William","Rodriguez",1975,10248,2,2,0,2,0.953764941384782
1856,"David","Martinez",1988,18784,2,2,2,2,0.999606254813491
1857,"Michael","Rodriguez",1970,19100,0,2,2,2,0.985296268614473
1858,"Sarah","Williams",1993,17456,2,2,2,2,0.999606254813491
1859,"Emily","Garcia",1984,18445,2,2,2,2,0.999606254813491
1860,"William","Smith",1996,12154,2,2,2,2,0.999606254813491
1861,"David","Martinez",1993,11871,2,2,0,2,0.953764941384782
1862,"Olivia","Johnson",1972,13811,2,2,0,2,0.953764941384782
1863,"Emily","Martinez",1970,15871,2,2,0,2,0.953764941384782
1865,"Olivia","Johnson",1985,16855,2,2,0,2,0.953764941384782
1866,"Jane","Garcia",2000,19872,2,2,2,2,0.999606254813491
1867,"Jane","Brown",2000,13172,0,2,2,2,0.985296268614473
1868,"Jane","Davis",1975,13348,2,0,2,2,0.9851868388166
1869,"David","Davis",1982,16674,2,2,2,2,0.999606254813491
1871,"David","Brown",1973,14634,2,2,2,2,0.999606254813491
1873,"Olivia","Jones",1976,10947,2,2,2,2,0.999606254813491
1874,"William","Williams",1972,11243,0,2,2,2,0.985296268614473
1875,"Michael","Davis",1986,16258,2,2,2,2,0.999606254813491
1876,"Emma","Smith",1996,18891,2,2,2,2,0.999606254813491
1878,"Olivia","Williams",1986,14217,0,2,2,2,0.985296268614473
1879,"David","Johnson",1986,17868,2,2,2,2,0.999606254813491
1880,"Emily","Rodriguez",1988,17432,2,2,2,2,0.999606254813491
1881,"Sarah","Martinez",1984,14157,2,2,2,2,0.999606254813491
1883,"David","Martinez",1970,16624,2,2,2,2,0.999606254813491
1884,"Jane","Garcia",1973,11242,2,2,2,2,0.999606254813491
1885,"James","Garcia",1982,15621,2,2,2,2,0.999606254813491
1886,"John","Davis",1998,12437,2,0,2,2,0.9851868388166
1887,"William","Brown",1973,15270,2,2,2,2,0.999606254813491
1888,"Emma","Martinez",1987,19695,2,2,2,2,0.999606254813491
1889,"Michael","Martinez",1988,19471,2,2,2,2,0.999606254813491
1890,"John","Miller",1989,14178,2,2,2,2,0.999606254813491
1892,"David","Rodriguez",1977,12135,2,2,2,2,0.999606254813491
1894,"Emma","Brown",1973,16214,2,2,2,2,0.999606254813491
1895,"Michael","Johnson",1986,14382,2,0,2,2,0.9851868388166
1896,"Emily","Williams",1980,16144,2,2,2,2,0.999606254813491
1897,"Emma","Rodriguez",1998,13749,2,0,2,2,0.9851868388166
1899,"Michael","Miller",1984,14045,2,0,2,2,0.9851868388166
1900,"William","Garcia",1974,18120,0,2,2,2,0.985296268614473
1901,"David","Miller",1998,11042,2,2,2,2,0.999606254813491
1903,"David","Davis",1978,15898,2,2,2,2,0.999606254813491
1904,"Jane","Davis",1976,16910,2,2,2,2,0.999606254813491
1905,"James","Martinez",1997,15600,2,2,2,2,0.999606254813491
1906,"William","Brown",1997,13527,0,2,2,2,0.985296268614473
1907,"Emily","Martinez",1970,19174,2,0,2,2,0.9851868388166
1908,"Emily","Smith",1988,17821,2,0,2,2,0.9851868388166
1909,"Michael","Garcia",1984,13339,2,0,2,2,0.9851868388166
1910,"Olivia","Rodriguez",1978,18750,2,2,0,2,0.953764941384782
1911,"Emily","Johnson",1985,15632,0,2,2,2,0.985296268614473
1912,"John","Brown",1986,10495,2,2,2,2,0.999606254813491
1913,"Emily","Rodriguez",1970,12595,2,2,2,2,0.999606254813491
1914,"Michael","Garcia",1994,17303,0,2,2,2,0.985296268614473
1915,"William","Jones",1997,17878,2,0,2,2,0.9851868388166
1916,"Olivia","Smith",1989,13753,2,2,2,2,0.999606254813491
1917,"William","Martinez",1976,18414,2,2,2,2,0.999606254813491
1918,"William","Johnson",1980,16118,2,2,2,2,0.999606254813491
1919,"David","Johnson",1971,19312,0,2,2,2,0.985296268614473
1921,"Sarah","Johnson",1982,18026,2,2,2,2,0.999606254813491
1922,"David","Davis",1991,11276,2,0,2,2,0.9851868388166
1923,"David","Williams",1974,11825,2,2,2,2,0.999606254813491
1924,"Olivia","Miller",1994,11679,0,2,2,2,0.985296268614473
1925,"James","Jones",1997,15566,2,2,2,2,0.999606254813491
1926,"John","Garcia",1993,16805,2,2,2,2,0.999606254813491
1927,"David","Miller",1975,11134,2,2,0,2,0.953764941384782
1928,"Emily","Williams",1999,17056,2,0,2,2,0.9851868388166
1929,"William","Johnson",1988,12737,2,2,2,2,0.999606254813491
1930,"John","Brown",1997,10355,2,2,2,2,0.999606254813491
1931,"James","Jones",1980,12077,2,0,2,2,0.9851868388166
1932,"Sarah","Rodriguez",1995,18570,2,2,2,2,0.999606254813491
1933,"William","Brown",1985,11867,2,2,2,2,0.999606254813491
1934,"Olivia","Jones",1989,10929,2,0,2,2,0.9851868388166
1936,"William","Williams",1971,15661,0,2,2,2,0.985296268614473
1937,"James","Johnson",1978,13548,2,0,2,2,0.9851868388166
1938,"Emily","Rodriguez",1980,16600,2,2,0,2,0.953764941384782
1939,"Olivia","Davis",1975,18681,2,2,2,2,0.999606254813491
1940,"Michael","Brown",1995,19734,2,0,2,2,0.9851868388166
1941,"James","Garcia",2000,12797,2,2,2,2,0.999606254813491
1942,"William","Martinez",1972,12608,2,0,2,2,0.9851868388166
1943,"John","Smith",1985,19868,2,2,2,2,0.999606254813491
1944,"Emily","Davis",1984,18170,0,2,2,2,0.985296268614473
1945,"James","Rodriguez",1995,10966,2,2,2,2,0.999606254813491
1946,"John","Garcia",1988,15851,2,2,2,2,0.999606254813491
1947,"David","Davis",1990,14447,2,2,0,2,0.953764941384782
1949,"William","Williams",1971,17489,0,2,2,2,0.985296268614473
1950,"David","Jones",1988,11988,2,2,2,2,0.999606254813491
1952,"Emma","Miller",1975,19873,2,2,2,2,0.999606254813491
1953,"John","Williams",1992,11344,2,2,2,2,0.999606254813491
1954,"Emily","Williams",1997,13284,2,2,2,2,0.999606254813491
1955,"William","Brown",1977,16147,2,2,2,2,0.999606254813491
1956,"Michael","Davis",1986,10736,2,0,2,2,0.9851868388166
1957,"William","Rodriguez",2000,13496,2,2,2,2,0.999606254813491
1958,"David","Williams",2000,18720,2,2,2,2,0.999606254813491
1959,"Sarah","Jones",1972,10426,0,2,2,2,0.985296268614473
1960,"Sarah","Rodriguez",1980,15454,2,2,2,2,0.999606254813491
1961,"Michael","Brown",1984,13678,2,2,2,2,0.999606254813491
1962,"William","Miller",1987,18115,2,2,0,2,0.953764941384782
1963,"Olivia","Jones",1981,16823,2,2,2,2,0.999606254813491
1964,"Michael","Davis",1979,17742,2,2,2,2,0.999606254813491
1965,"David","Garcia",1981,18217,2,2,2,2,0.999606254813491
1966,"Emily","Jones",1996,17176,2,2,2,2,0.999606254813491
1968,"Emily","Martinez",1974,11254,2,2,2,2,0.999606254813491
1969,"Olivia","Miller",1993,14996,2,2,2,2,0.999606254813491
1970,"Emma","Williams",1981,14862,2,2,2,2,0.999606254813491
1971,"Emily","Davis",1980,15266,2,2,2,2,0.999606254813491
1972,"John","Martinez",1996,18350,2,2,2,2,0.999606254813491
1973,"Olivia","Williams",1994,14310,0,2,2,2,0.985296268614473
1975,"James","Garcia",1979,10646,2,2,2,2,0.999606254813491
1976,"David","Smith",1997,14934,2,2,2,2,0.999606254813491
1977,"David","Brown",1993,17235,0,2,2,2,0.985296268614473
1978,"William","Williams",1990,11167,0,2,2,2,0.985296268614473
1980,"Emma","Davis",1976,10656,2,2,2,2,0.999606254813491
1981,"Sarah","Jones",1988,19237,2,2,2,2,0.999606254813491
1982,"John","Williams",1975,17972,2,0,2,2,0.9851868388166
1983,"Sarah","Smith",1988,18784,2,0,2,2,0.9851868388166
1985,"Emily","Brown",1971,15371,0,2,2,2,0.985296268614473
1987,"David","Brown",2000,12310,2,2,0,2,0.953764941384782
1988,"Michael","Martinez",1994,11980,2,2,2,2,0.999606254813491
1989,"John","Brown",1984,15994,2,2,2,2,0.999606254813491
1990,"Olivia","Johnson",1973,18021,2,2,2,2,0.999606254813491
1991,"Emily","Martinez",1990,11778,2,2,2,2,0.999606254813491
1992,"Olivia","Brown",1979,16738,2,2,2,2,0.999606254813491
1993,"Emily","Williams",1994,14730,2,2,2,2,0.999606254813491
1994,"Olivia","Rodriguez",1972,16516,2,2,2,2,0.999606254813491
1995,"Emma","Garcia",1982,10906,0,2,2,2,0.985296268614473
1996,"Sarah","Martinez",1991,14596,2,2,2,2,0.999606254813491
1998,"Olivia","Rodriguez",1973,17506,2,2,2,2,0.999606254813491
2000,"Emily","Jones",1971,17765,2,2,2,2,0.999606254813491
2001,"William","Johnson",1970,19192,2,2,2,2,0.999606254813491
2002,"Emma","Rodriguez",1992,15187,2,2,2,2,0.999606254813491
2003,"David","Williams",1977,11396,0,2,2,2,0.985296268614473
2004,"Olivia","Brown",1996,14652,2,2,2,2,0.999606254813491
2005,"Emily","Martinez",1993,10526,0,2,2,2,0.985296268614473
2006,"William","Williams",2000,11430,2,2,0,2,0.953764941384782
2008,"Emily","Jones",1973,17142,0,2,2,2,0.985296268614473
2009,"David","Jones",1980,17421,2,0,2,2,0.9851868388166
2010,"John","Miller",1971,12636,2,0,2,2,0.9851868388166
2011,"Jane","Martinez",1988,13104,0,2,2,2,0.985296268614473
2012,"Emma","Smith",1977,18778,2,0,2,2,0.9851868388166
2014,"David","Garcia",1970,18363,0,2,2,2,0.985296268614473
2015,"David","Williams",1970,17670,2,0,2,2,0.9851868388166
2016,"Emily","Martinez",1984,13531,0,2,2,2,0.985296268614473
2017,"Sarah","Williams",1981,14168,2,0,2,2,0.9851868388166
2018,"William","Williams",1972,13890,2,2,0,2,0.953764941384782
2019,"Michael","Miller",1982,12702,2,2,2,2,0.999606254813491
2020,"Emily","Davis",1970,18635,2,2,2,2,0.999606254813491
2021,"James","Williams",1999,13630,2,2,2,2,0.999606254813491
2022,"Emily","Miller",1982,11003,2,2,2,2,0.999606254813491
2023,"Sarah","Davis",2000,16574,2,2,2,2,0.999606254813491
2024,"Emily","Jones",1982,12747,2,0,2,2,0.9851868388166
2025,"William","Rodriguez",1971,10850,2,2,0,2,0.953764941384782
2026,"Michael","Jones",1979,10132,0,2,2,2,0.985296268614473
2027,"Emma","Smith",1983,11753,2,0,2,2,0.9851868388166
2028,"Sarah","Garcia",1992,13889,0,2,2,2,0.985296268614473
2029,"Jane","Smith",1980,17516,2,2,2,2,0.999606254813491
2031,"Sarah","Martinez",1985,12906,2,2,0,2,0.953764941384782
2032,"William","Johnson",1972,16322,0,2,2,2,0.985296268614473
2033,"Michael","Williams",1973,17364,2,2,2,2,0.999606254813491
2034,"Michael","Brown",1999,10023,2,2,2,2,0.999606254813491
2037,"James","Garcia",1973,13407,2,2,2,2,0.999606254813491
2038,"Michael","Johnson",1980,18045,2,2,2,2,0.999606254813491
2039,"Jane","Smith",1977,12522,0,2,2,2,0.985296268614473
2040,"William","Williams",1999,16392,2,2,2,2,0.999606254813491
2042,"Jane","Martinez",1998,12745,2,2,0,2,0.953764941384782
2046,"Michael","Brown",1982,10839,2,2,2,2,0.999606254813491
2047,"Sarah","Johnson",1980,11889,2,2,2,2,0.999606254813491
2048,"William","Davis",1976,10199,2,2,2,2,0.999606254813491
2050,"Emily","Jones",1989,13878,0,2,2,2,0.985296268614473
2051,"John","Rodriguez",1987,10355,2,2,2,2,0.999606254813491
2052,"Emily","Brown",1995,12773,2,2,2,2,0.999606254813491
2053,"Olivia","Williams",1997,16586,0,2,2,2,0.985296268614473
2054,"Sarah","Williams",1982,13377,2,0,2,2,0.9851868388166
2055,"Michael","Rodriguez",1988,16261,2,2,2,2,0.999606254813491
2056,"Emma","Williams",1989,16841,0,2,2,2,0.985296268614473
2057,"Emma","Garcia",1987,11193,2,2,2,2,0.999606254813491
2058,"Sarah","Miller",1984,19867,2,2,0,2,0.953764941384782
2059,"Emily","Martinez",1986,13732,2,2,2,2,0.999606254813491
2060,"Olivia","Martinez",1999,14413,2,2,2,2,0.999606254813491
2061,"Jane","Johnson",1995,16703,2,2,2,2,0.999606254813491
2062,"Sarah","Davis",1982,11899,2,2,2,2,0.999606254813491
2063,"Olivia","Davis",1974,10159,2,2,2,2,0.999606254813491
2064,"Olivia","Garcia",1985,19338,2,2,2,2,0.999606254813491
2066,"John","Brown",1984,13810,2,2,2,2,0.999606254813491
2067,"Emma","Davis",1996,18999,2,2,2,2,0.999606254813491
2068,"David","Smith",1989,14544,2,2,2,2,0.999606254813491
2069,"David","Davis",2000,13866,2,0,2,2,0.9851868388166
2070,"John","Johnson",1990,15687,2,2,2,2,0.999606254813491
2071,"John","Rodriguez",1990,17937,2,2,2,2,0.999606254813491
2072,"John","Williams",1997,11473,2,2,2,2,0.999606254813491
2073,"David","Smith",1986,10088,2,2,2,2,0.999606254813491
2075,"Sarah","Martinez",1976,18229,2,2,2,2,0.999606254813491
2076,"Jane","Johnson",1985,18238,2,0,2,2,0.9851868388166
2077,"James","Miller",2000,13228,2,2,2,2,0.999606254813491
2078,"Michael","Williams",1998,11352,2,2,2,2,0.999606254813491
2080,"Jane","Martinez",1976,18040,2,0,2,2,0.9851868388166
2081,"Emma","Martinez",1988,19960,2,2,2,2,0.999606254813491
2085,"David","Jones",1990,16025,0,2,2,2,0.985296268614473
2086,"Sarah","Smith",1994,11178,0,2,2,2,0.985296268614473
2087,"Jane","Brown",1973,17667,0,2,2,2,0.985296268614473
2088,"David","Johnson",1998,12219,2,2,2,2,0.999606254813491
2089,"William","Davis",1970,18434,2,2,2,2,0.999606254813491
2090,"Emma","Rodriguez",1977,18424,0,2,2,2,0.985296268614473
2091,"David","Jones",1970,19536,2,2,2,2,0.999606254813491
2093,"David","Johnson",1994,13813,2,2,0,2,0.953764941384782
2094,"Emily","Rodriguez",1971,12143,2,2,2,2,0.999606254813491
2095,"Sarah","Garcia",1999,11730,2,2,0,2,0.953764941384782
2096,"Emily","Garcia",1972,17579,2,2,2,2,0.999606254813491
2097,"Olivia","Rodriguez",1990,13689,0,2,2,2,0.985296268614473
2099,"William","Brown",1970,18452,2,2,2,2,0.999606254813491
2100,"William","Jones",1980,14832,2,2,2,2,0.999606254813491
2101,"James","Brown",1991,12000,2,0,2,2,0.9851868388166
2102,"Sarah","Williams",1988,16151,2,0,2,2,0.9851868388166
2103,"David","Miller",1987,17035,2,2,2,2,0.999606254813491
2104,"David","Miller",1971,18079,2,2,2,2,0.999606254813491
2105,"Michael","Smith",1998,19266,2,2,2,2,0.999606254813491
2106,"John","Martinez",1991,13813,2,2,2,2,0.999606254813491
2107,"Olivia","Williams",1982,12266,2,2,2,2,0.999606254813491
2108,"Sarah","Brown",1994,11314,2,2,2,2,0.999606254813491
2109,"Michael","Rodriguez",1999,15495,2,2,2,2,0.999606254813491
2110,"Olivia","Johnson",1972,15379,2,0,2,2,0.9851868388166
2112,"Emma","Miller",2000,12675,2,2,2,2,0.999606254813491
2114,"Emma","Miller",1992,15812,2,2,0,2,0.953764941384782
2115,"Emily","Martinez",1972,11913,2,2,2,2,0.999606254813491
2116,"Jane","Rodriguez",1981,12431,0,2,2,2,0.985296268614473
2117,"Emily","Rodriguez",1976,17478,2,2,2,2,0.999606254813491
2118,"Sarah","Johnson",1978,10056,0,2,2,2,0.985296268614473
2120,"Jane","Brown",1998,14386,0,2,2,2,0.985296268614473
2121,"David","Williams",1980,13514,2,0,2,2,0.9851868388166
2122,"John","Jones",1994,11814,2,0,2,2,0.9851868388166
2123,"Jane","Rodriguez",1975,16357,2,0,2,2,0.9851868388166
2124,"William","Johnson",1971,18210,2,2,2,2,0.999606254813491
2125,"Olivia","Rodriguez",1988,16740,2,0,2,2,0.9851868388166
2126,"William","Garcia",1977,17023,2,2,2,2,0.999606254813491
2127,"Olivia","Garcia",1984,18450,2,2,2,2,0.999606254813491
2128,"Emma","Martinez",1987,19527,2,2,2,2,0.999606254813491
2129,"David","Jones",1980,19350,2,2,0,2,0.953764941384782
2130,"Olivia","Smith",1999,19653,2,2,2,2,0.999606254813491
2131,"Michael","Rodriguez",1976,14331,2,2,0,2,0.953764941384782
2132,"William","Williams",1973,13645,2,2,2,2,0.999606254813491
2134,"James","Miller",1996,14406,2,2,2,2,0.999606254813491
2135,"Emma","Rodriguez",1980,10144,2,0,2,2,0.9851868388166
2136,"Jane","Rodriguez",1985,10439,2,2,2,2,0.999606254813491
2138,"James","Johnson",1974,10212,2,2,2,2,0.999606254813491
2139,"Olivia","Davis",1998,13866,2,2,0,2,0.953764941384782
